run,indices,signs,weights,results
714,"[9388, 8755, 9485, 2424, 7248, 5280, 7952, 7294, 1255, 4088]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9650652821121037, 0.8962925920758464, 0.7974998553942456, 0.6842729859717098, 0.5663899857441528, 0.46213615395246166, 0.36625864583924655, 0.3022357513380176, 0.2534769233195039, 0.22751055457876404]"
715,"[9986, 9198, 2185, 84, 4622, 5745, 5507, 984, 5660, 7362]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637972435905866, 0.8949625855996103, 0.8015591241142194, 0.6980350149524782, 0.5897558436745151, 0.4845880807280179, 0.3952075930691872, 0.31558554466762717, 0.26515656298880896, 0.2528961275268383]"
716,"[1595, 9411, 6220, 8494, 9695, 8387, 2723, 4428, 351, 6157]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9650207951627701, 0.8982102442212822, 0.8024781110322381, 0.6904698804133599, 0.5693091653876207, 0.46257102689978996, 0.3475857070825517, 0.26958488662073093, 0.2221838236146499, 0.20538163939761606]"
717,"[7456, 585, 1527, 7258, 53, 5980, 7130, 3860, 6191, 2502]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633882561805525, 0.8968781054147772, 0.8006046546020682, 0.6911891121280735, 0.575088996087496, 0.4720733972871704, 0.3797098971991656, 0.3124401904899512, 0.2799628661920857, 0.26156466394093497]"
718,"[3800, 3959, 2543, 5374, 1471, 7327, 769, 8484, 243, 2025]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.963203320673509, 0.8928833501184736, 0.805124965094305, 0.6931577760070916, 0.5787587614918522, 0.48771234587141943, 0.3984679193805857, 0.3207336816090814, 0.27021664796287703, 0.2489374093584917]"
719,"[3882, 4713, 768, 6198, 6621, 9583, 2979, 7252, 4492, 5067]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637659858045496, 0.8968396166064209, 0.8060851280599155, 0.7044249331169089, 0.6010850234537083, 0.49488704428605723, 0.3960425461146242, 0.3155629162060601, 0.2760856131544946, 0.24571261641608885]"
720,"[1596, 8959, 9995, 7307, 6445, 1191, 9363, 136, 703, 5170]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637298333701502, 0.8975459413233946, 0.8010449461504956, 0.685609240100831, 0.5758511496234158, 0.4772192626814567, 0.3842994338709729, 0.31765916827359664, 0.2685510598566897, 0.24684954432669634]"
721,"[4848, 7105, 3764, 5234, 8530, 1118, 5877, 8391, 3137, 5247]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9642338624953007, 0.8938920185402618, 0.7960070454413574, 0.6886776817203356, 0.5819961242516479, 0.477207853768484, 0.39286414693715277, 0.3169511384716642, 0.2625380135840868, 0.24453329192143383]"
722,"[8824, 3187, 5933, 3351, 3184, 5161, 7052, 7338, 6253, 5521]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9617266291589885, 0.8930889614981175, 0.7970080964388956, 0.6851356729958322, 0.5703701437354088, 0.46737716002346463, 0.39466021718922856, 0.326595376181338, 0.28742356387295276, 0.25767226312025193]"
723,"[1221, 5801, 4, 1100, 5727, 1747, 3568, 672, 3555, 2380]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9649560291554806, 0.9005606617475884, 0.8095509142154197, 0.7004070759542043, 0.5935136493233069, 0.48645581605720295, 0.4074886314018251, 0.3321713808124334, 0.2803388887752727, 0.25812064533568907]"
724,"[9208, 6051, 8919, 689, 5815, 7756, 8839, 6668, 4380, 6795]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9636877799043205, 0.89258227861217, 0.7947361848993205, 0.6775797997265158, 0.5648451891967557, 0.46024913705954634, 0.36232745809232875, 0.2925655574123532, 0.2305359573365137, 0.20444030282571518]"
725,"[826, 817, 8745, 4154, 5973, 3169, 8556, 3393, 1416, 2443]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641756109166505, 0.8958687459468668, 0.7970446722090179, 0.6846539796110256, 0.5802093949680629, 0.4697614305539919, 0.38946117172266803, 0.3142595585982583, 0.2579226695400648, 0.2381408511106851]"
726,"[1687, 2968, 3164, 1798, 622, 9848, 6482, 5647, 6772, 5132]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9634079876869334, 0.8942590387263134, 0.8032547658556425, 0.701296866907665, 0.601938678851146, 0.5073107416757847, 0.41607016466228136, 0.34338776352808115, 0.29875057237586067, 0.2690919288670199]"
727,"[2679, 606, 552, 3540, 8380, 3971, 3500, 4312, 9246, 7283]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637324707008075, 0.8976666223116244, 0.8043538738321351, 0.7008648286580835, 0.6023232902913107, 0.5008430661282797, 0.4185995445279641, 0.35171227134802935, 0.3015272403775017, 0.27954792093009406]"
728,"[9731, 7405, 3905, 3870, 8624, 7952, 9125, 598, 6540, 3141]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641968943740762, 0.8981823672049737, 0.8057820737822963, 0.6935114740898427, 0.5873273601130518, 0.484866494462293, 0.4006673495017763, 0.34273616502101184, 0.2794208280076695, 0.2387638359395166]"
729,"[30, 1440, 2300, 5043, 2346, 3627, 5364, 9425, 8611, 4496]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, -0.8995989072027624, -0.8838740953174353, -0.8684241500497196, -0.8532442667852227, -0.8383297248932695]","[1, 0.9634307083012719, 0.8903511772749504, 0.7916961625072657, 0.6797219942973346, 0.5696117482593108, -0.46184893073318756, -0.372659099402594, -0.31352806752188245, -0.2697472356963263, -0.24740820227064686]"
730,"[5362, 5020, 5940, 9166, 5891, 6603, 9025, 6256, 2035, 4245]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9642170077672919, 0.8963381727360539, 0.8017336053153415, 0.6918712647683336, 0.5865013079603899, 0.4862271110933978, 0.40183377804415166, 0.33790164593147554, 0.29461631943820155, 0.28263272610679613]"
731,"[552, 5420, 2348, 6240, 5087, 6444, 8500, 6269, 4968, 4379]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637676073052626, 0.8969692578918822, 0.8011420118901136, 0.6927110021215962, 0.5849330778221127, 0.49027903055835886, 0.40164072649956284, 0.34050691515280784, 0.29207638107594014, 0.2731591942968087]"
732,"[2250, 4458, 4291, 9443, 2537, 7409, 7514, 6097, 9843, 9171]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633900511182669, 0.895010337765519, 0.8018270723378881, 0.6967133759847493, 0.5837388066325594, 0.47876166165163186, 0.3864807460180829, 0.31786636381164246, 0.2735622930129189, 0.24402340956057345]"
733,"[438, 9772, 6045, 7089, 7767, 4094, 1717, 7979, 1785, 5460]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9609954386493139, 0.885752552282642, 0.7872484143514854, 0.6787836194981621, 0.5639708372652541, 0.454133557313234, 0.35955045846836836, 0.2921230383054578, 0.24883014921619884, 0.2254555253337674]"
734,"[350, 268, 4702, 7467, 9883, 3618, 5160, 284, 7239, 4385]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9638363954444958, 0.8927682403297112, 0.7945855595464996, 0.6765760299440241, 0.571348005290659, 0.45865390855374527, 0.3718980425280388, 0.31585754491563495, 0.27478926594189007, 0.24461430750198393]"
735,"[5105, 427, 5129, 2797, 2988, 4565, 2636, 4334, 6849, 9563]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637544826040004, 0.8947842176657406, 0.8031607977450668, 0.6928175022123616, 0.5877301226387063, 0.48299362517797556, 0.3770640558309926, 0.29951482943590646, 0.2541617625006743, 0.22620297605611808]"
736,"[9027, 235, 9336, 2362, 115, 4164, 172, 1693, 4918, 7485]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9620734345458086, 0.8921410139758872, 0.7958634081601939, 0.6879731365806112, 0.5737276496737957, 0.47552521766129663, 0.3888455531735815, 0.32076354238110655, 0.28495472741695305, 0.2631305041665803]"
737,"[3137, 3080, 2128, 3601, 5185, 5375, 1633, 1920, 5437, 8995]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637038645418066, 0.8980832572309496, 0.8084977152232202, 0.7030232234264644, 0.5978446556083676, 0.4997321971409383, 0.40648261207064645, 0.323390722753731, 0.27046533980340537, 0.23363054667219324]"
738,"[7710, 7828, 5267, 3031, 2288, 5398, 3108, 9953, 6515, 6773]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637228608311935, 0.8912940043986631, 0.7962895607959324, 0.681014187274746, 0.5661903066772042, 0.4598308626659812, 0.37163507503363197, 0.30385431881648317, 0.25528416150726013, 0.2260850177391937]"
739,"[9406, 4074, 8285, 2877, 1574, 8764, 5928, 3622, 2711, 3337]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9649367299987084, 0.8974305199802186, 0.8039083064819535, 0.6883338372611391, 0.5788329289824268, 0.47665191006153423, 0.39165325085561625, 0.3221243702665105, 0.27595055917154787, 0.2625115304749941]"
740,"[800, 7623, 5296, 4985, 9035, 8998, 6987, 7380, 5449, 9124]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9643270597971475, 0.8934930258633049, 0.8027752712742653, 0.6930409918153372, 0.5803940956058216, 0.46802177446636395, 0.3782885689961802, 0.3091273053320403, 0.2592944647728693, 0.23057046997337138]"
741,"[9971, 8679, 2510, 7938, 1296, 4198, 5672, 4576, 9393, 786]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9639567046697637, 0.8915938618891986, 0.7944453520742842, 0.6833835709843739, 0.5723231955633535, 0.468501281404041, 0.37525259922222454, 0.2974614183484378, 0.24804382017973864, 0.21770117565185634]"
742,"[659, 9073, 5977, 7369, 671, 26, 350, 2152, 3799, 9422]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629334747560501, 0.8920686395804095, 0.794694809830444, 0.6866223867370345, 0.5820360008144055, 0.4854883140375212, 0.3867864573078558, 0.33385731789904605, 0.28091869970232564, 0.245085893594562]"
743,"[1680, 3947, 4265, 9377, 7799, 3581, 42, 7077, 2952, 2396]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641936171538138, 0.8958924203457331, 0.8009456794125677, 0.6990072386533064, 0.5936369863523527, 0.4970654586623951, 0.41006432909066637, 0.3426222821194756, 0.2966155720564054, 0.278763191412555]"
744,"[9933, 3334, 2215, 1870, 4625, 1630, 4244, 7146, 2431, 7210]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641921017383652, 0.8952637694674681, 0.8043215105646733, 0.697552349484227, 0.5859878995582312, 0.4797414633854403, 0.38514007060190564, 0.3209862196283429, 0.28477455055462203, 0.26991569412525407]"
745,"[1504, 4500, 9915, 7005, 7957, 746, 973, 9271, 786, 5915]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9645611526304425, 0.8965548478428627, 0.8005203296240938, 0.6948186239553008, 0.5820378429259401, 0.4768507577604397, 0.38738482793406614, 0.3117452523309132, 0.2698426212624812, 0.2558177770841304]"
746,"[2819, 4303, 7603, 8809, 83, 765, 4220, 6094, 3476, 159]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9638104543649997, 0.9000543824150844, 0.8065150680892625, 0.6966745197374248, 0.5822567265943771, 0.4879426333204736, 0.39453555835695053, 0.32627810270528007, 0.2678054748645776, 0.24460315847436181]"
747,"[5350, 7564, 9811, 6658, 7036, 3145, 2942, 8270, 6537, 4751]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9630107908329979, 0.8939391828637333, 0.7990886456691443, 0.6988129919051143, 0.5850639722246092, 0.4803657986511517, 0.39075464584282416, 0.32529811700356137, 0.27526016341694537, 0.2416799567645478]"
748,"[7386, 6231, 4250, 8044, 8586, 2105, 9294, 833, 687, 5768]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641964409188547, 0.8960341886958965, 0.8002681568488037, 0.6898199609867633, 0.5797163814141494, 0.47635244586644304, 0.38871119274133265, 0.33114291176932353, 0.2956505321617976, 0.2700151564417132]"
749,"[756, 9289, 9941, 5737, 8482, 2422, 367, 6976, 7356, 698]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641955722684595, 0.896473603358089, 0.8029442198620267, 0.6984849580516794, 0.5891078413673685, 0.4856903236719746, 0.39502429758987123, 0.3259762569648091, 0.28108922425828325, 0.25281063011444543]"
750,"[969, 6350, 3633, 8044, 2839, 4883, 5738, 4770, 6523, 6557]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9638223281262055, 0.8979086585903905, 0.8079628790713063, 0.6968500141258559, 0.5810953626322172, 0.4713412520463601, 0.3753273348570219, 0.3117524275887847, 0.26198082372031056, 0.23944481801709872]"
751,"[5009, 7095, 7679, 4608, 6476, 5098, 9203, 7332, 5371, 3721]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9650701019971657, 0.900008846309138, 0.8067713150360565, 0.7100236627103801, 0.5947483615005368, 0.4882587143797188, 0.3922756080873851, 0.31389303147794717, 0.25682620947202134, 0.22798497831166006]"
752,"[8803, 304, 8373, 4457, 5598, 7753, 6878, 8292, 8675, 2549]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633784443351241, 0.8968362099422218, 0.8039374776750701, 0.6955909747596619, 0.588252081416072, 0.48581532537708594, 0.40378434435584154, 0.32821753793058617, 0.2860951789070714, 0.25834684798848173]"
753,"[5669, 969, 9727, 1906, 3588, 936, 6685, 5270, 9889, 5191]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9648444343822455, 0.8966836990456223, 0.8042905954125399, 0.6947515071370793, 0.5818666442401818, 0.4673110350785565, 0.37002247687047773, 0.28586886518432264, 0.24250078213404538, 0.23532491837335653]"
754,"[9499, 6160, 5377, 6081, 5880, 6774, 3650, 4415, 199, 9368]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9630007909049672, 0.8944271400424697, 0.8072821141677458, 0.6974269803312763, 0.589812601959645, 0.4888023672611111, 0.38741773093666365, 0.31705866941801797, 0.26048054403615306, 0.2341032979406363]"
755,"[9158, 8672, 7140, 249, 2312, 7055, 9995, 5352, 5011, 6052]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641212038060982, 0.8942242335083508, 0.8051985736020519, 0.7019735460113822, 0.5936841411976916, 0.49603070207470296, 0.3968685353131002, 0.3124787165294409, 0.25173857273528444, 0.21068140120123008]"
756,"[1226, 1607, 1759, 8866, 5562, 5279, 1968, 9384, 6648, 6832]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9634169642585568, 0.8945115224678817, 0.8003776292575177, 0.688093594874064, 0.582471137261625, 0.48099835127918267, 0.3983677554842032, 0.3368650232717067, 0.28457449109827454, 0.2658303437520106]"
757,"[230, 4339, 8082, 9121, 3784, 3184, 7930, 6174, 5330, 3695]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641935067816616, 0.8949185292169454, 0.800750793407444, 0.6869022166983583, 0.5784333669611288, 0.4755465927413998, 0.38493321017260385, 0.32091018269226806, 0.2872363768636968, 0.28287894456965196]"
758,"[4620, 6628, 9118, 5533, 5070, 5022, 8271, 7368, 4366, 2902]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9645446877790671, 0.8964366978127083, 0.8079579901061547, 0.7003121847288752, 0.5851028263585205, 0.46900153413424184, 0.3651358989274415, 0.30493226436575166, 0.24886451199419218, 0.22886204730365725]"
759,"[4369, 838, 7872, 9920, 6238, 7568, 4610, 77, 4465, 2790]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9614991066314151, 0.8932100102701157, 0.7972395884311557, 0.6853885824022241, 0.580185987377613, 0.4836014174895675, 0.40344104218056426, 0.3424442764838327, 0.2939806871757177, 0.2757183232461898]"
760,"[3123, 2917, 9769, 9168, 5599, 8145, 8064, 4178, 5692, 687]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9669185164531467, 0.9038016819275188, 0.806834356608174, 0.7001622537380354, 0.5926116158601453, 0.4921030839134887, 0.3998080258468505, 0.34324054615722155, 0.2944797653071577, 0.2831850703290185]"
761,"[7412, 860, 4822, 2091, 8243, 4379, 2530, 6264, 3567, 5970]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629768568111612, 0.8940658272389255, 0.8020745664824118, 0.7071513945703443, 0.5955987249896134, 0.49353658472165096, 0.3945259878355878, 0.32649793109985825, 0.2876354485594031, 0.2794323230098747]"
762,"[9664, 3535, 5672, 9023, 4655, 9135, 1495, 45, 4320, 743]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9645683794493793, 0.8970792410418661, 0.8044894792131911, 0.6989230650366596, 0.5904526415864233, 0.48743912531198064, 0.39374492243468484, 0.3302469055823569, 0.2818808671522703, 0.2686727053641799]"
