run,indices,signs,weights,results
52,"[422, 993, 986, 2, 892, 319, 158, 497, 756, 10]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0452049894719022, 1.053015796106105, 1.0404945790833748, 0.9675607275594883, 0.8468394993895393, 0.7159622612632427, 0.6377969062452518, 0.6499899712076693, 0.7095818642598838, 0.8362806157561654]"
53,"[746, 957, 826, 892, 474, 587, 973, 674, 365, 111]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0385220984308, 1.0159073851360603, 0.9266264446244329, 0.802924938655957, 0.6524947911215389, 0.5482348736067689, 0.46784852989801406, 0.4898841082889028, 0.5827251697558844, 0.739618148622263]"
54,"[362, 175, 41, 480, 751, 114, 755, 976, 924, 352]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0438638404946943, 1.0460374390387566, 0.9870626761972047, 0.891351639003186, 0.752946296203092, 0.6376120247125786, 0.5547963596863706, 0.5260469788014975, 0.6169556478261125, 0.7237284773567052]"
55,"[167, 767, 815, 917, 139, 439, 602, 258, 148, 701]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, -1.1335074116342554, -1.2068034589193053, -1.2848390522297903, -1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0348058364770607, -1.087742797216507, -1.194606131179201, -1.27122978918673, -1.2799689259250433, -1.2283167021061914, -1.0781125271220613, -0.9269274536108062, -0.7657593434638132, -0.6685533654498252]"
56,"[115, 958, 277, 428, 219, 360, 840, 461, 104, 765]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0439108780403628, 1.0552132657870008, 1.0006304075607784, 0.9304152230018529, 0.8194791988297488, 0.6997456762119236, -0.5976005011898972, -0.5235573744849029, -0.5441369491423808, -0.6725177809008894]"
57,"[245, 751, 536, 658, 209, 625, 661, 352, 715, 176]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0476785650303062, 1.0413738077688592, 0.9868052003186009, 0.8718655834920364, 0.7332763129012062, 0.5787289155442233, 0.48368483400103135, 0.4638195768924366, 0.5220028155701905, 0.6462798625876066]"
58,"[365, 463, 988, 212, 756, 110, 712, 862, 324, 548]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0255675858956832, 1.0163625810451355, 0.900405443184296, 0.7684059527220806, 0.6347544186989017, 0.5390801079379937, 0.521523673068357, 0.5129056299497272, 0.6404558486593389, 0.7940892982694198]"
59,"[372, 649, 65, 748, 724, 732, 14, 954, 531, 661]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0286771881220276, 1.0313488938238664, 0.9743217598170817, 0.8765693987352513, 0.7998177873245197, 0.6643629989985824, 0.5650484509949666, 0.5089141083381397, -0.6180488145408825, -0.7707346142729021]"
60,"[157, 578, 625, 197, 116, 404, 322, 620, 322, 899]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0503670666423501, 1.01224507023998, 0.9456918142609873, 0.8321666605779119, 0.6794500185055614, 0.5924352228395195, 0.5623985530332686, 0.5755989577870944, 0.6635978717881168, 0.835322069495563]"
61,"[101, 377, 242, 154, 375, 920, 710, 491, 129, 892]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, -1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0346444540381066, 1.0316868142939182, 0.9555546593754018, 0.8577666526419329, -0.722752364631942, -0.5926512328349149, -0.5701471687422874, -0.5595921456840613, -0.6283749051669358, -0.755661157972738]"
62,"[100, 113, 139, 950, 875, 490, 107, 86, 767, 61]","[1, 1, 1, 1, -1, 1, 1, 1, -1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, -1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0332982294211945, 1.0408925129752702, 1.0004764611156438, 0.8931240851045956, -0.7499893841100478, -0.6634881395157275, -0.6266180305262105, -0.5946781883460815, 0.6528554308230736, 0.7677060588913875]"
63,"[142, 536, 598, 341, 333, 993, 906, 571, 740, 936]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0525302449586573, 1.0587770088292874, 1.0240883260300777, 0.9212521475469122, 0.7727127857746787, 0.6496883557873506, 0.5674993932828231, 0.5267483194602876, 0.5524542274641446, 0.6983892452147387]"
64,"[36, 828, 98, 637, 552, 230, 351, 151, 214, 183]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0350858687844262, 1.05277803658099, 1.0406522272496055, 1.0026457904728203, 0.8898178313196375, 0.7860108083341504, 0.7162143934613076, 0.7145035070513238, 0.7491191625736018, 0.8390552687436834]"
65,"[244, 472, 598, 707, 34, 740, 666, 587, 954, 452]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0465394470902663, 1.0395664753249063, 0.9920400443435119, 0.8565986208141332, 0.7420373357091107, 0.6449100243825235, 0.5501105129425929, 0.6142242800625133, 0.7218916211632105, 0.8152748638490459]"
66,"[455, 644, 987, 527, 825, 715, 250, 101, 749, 613]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0395264041936574, 1.0256465991283064, 0.9876066132509883, 0.8640882726879903, 0.7405897353545995, 0.5709240669530488, 0.47220870058990766, 0.47436566346166115, 0.576321766465073, 0.7720036763424863]"
67,"[38, 35, 492, 680, 530, 447, 746, 791, 197, 211]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0421994606669525, 1.04588452408418, 0.9838685540061799, 0.7874194339847633, 0.672878878286754, 0.5520055286276241, 0.474917108534507, 0.4503766444808232, 0.4942753593325099, 0.63339246734309]"
68,"[176, 353, 626, 202, 73, 375, 234, 40, 141, 800]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0258263661943352, 0.9915289052587145, 0.8906452434808849, 0.7497241277647734, 0.5918171251368909, -0.4735633232364002, -0.3885955784174482, -0.43837521447945904, -0.5263956765360344, -0.6796857279440408]"
69,"[798, 223, 246, 433, 605, 958, 814, 484, 415, 253]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0404015217799127, 1.0376178436265622, 0.9889133769671817, 0.9089473265001488, 0.8169544403612965, 0.7132882911062541, 0.6753457145121688, 0.7071642735280036, 0.7906491882395995, 0.8861267387191653]"
70,"[303, 400, 813, 393, 45, 553, 186, 457, 950, 83]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, -1.2068034589193053, -1.2848390522297903, -1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0475599925072336, 1.0529526610445776, -1.0071714559662581, -0.8718702746057369, -0.7767772250283577, -0.6405475600781229, -0.5794562423630798, -0.6125225596886298, -0.737331735728088, -0.8442140329373204]"
71,"[418, 816, 620, 981, 538, 677, 730, 196, 441, 451]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.039311477469025, 1.0363818803462568, 0.9782126389549632, 0.8852665488182583, 0.7741212273323778, -0.8401721249946237, -0.9026013676442479, -0.950790486936485, -0.9878712139208843, -1.0418990691350616]"
72,"[745, 109, 844, 254, 189, 893, 877, 275, 955, 288]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.048560283648791, 1.064862769882519, 1.008306752663488, 0.926797772489556, 0.8429856422633313, 0.7115610271626218, 0.606911626422093, 0.5942774279562185, 0.6209083986757944, 0.7056007608632432]"
73,"[959, 117, 43, 555, 152, 834, 803, 950, 457, 336]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0516842539996667, 1.057302080971422, 1.0314044747814168, 0.9821018384762127, 0.8979571969731664, 0.7305294273734119, 0.7013350936517778, 0.7424322871831588, 0.8558734063141423, 0.9752663506268502]"
74,"[651, 437, 237, 351, 329, 99, 389, 236, 88, 481]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0421118955874376, 1.053252360847832, 1.0311774317717206, 0.9419075071563309, 0.8523782578255606, 0.769231359090297, 0.6816534350889553, 0.6358787021532151, 0.6703368394715151, 0.7562654492356189]"
75,"[269, 49, 374, 19, 619, 550, 476, 435, 482, 224]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0473328254296255, 1.0577084446813896, 1.026187213713454, 0.9485309994317521, 0.8335626657490293, 0.7078830643877135, 0.5937728794690353, 0.5658193156406862, 0.6408157628439588, 0.7501309143970799]"
76,"[850, 459, 594, 451, 620, 71, 205, 197, 481, 290]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0646630507509203, -1.1335074116342554, -1.2068034589193053, -1.2848390522297903, -1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, -1.0545195805379777, -1.0669698614750203, -1.0588459682836049, -0.9971847975859663, -0.8784558537197814, -0.7326890759182388, -0.6218142276340453, -0.5574103423578088, -0.5852101127320615, -0.6909665753012857]"
77,"[913, 717, 796, 476, 957, 181, 420, 669, 764, 829]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0467799663916848, 1.0606227908004873, 1.0469583822104616, 0.9134660201109699, 0.789511758941491, 0.6334835931122584, 0.5426511875152522, -0.5360937979531161, -0.577544476525323, -0.6891358050896331]"
78,"[499, 382, 541, 589, 811, 531, 752, 286, 404, 957]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0452621561464437, 1.0413153122832897, 1.0113367831549809, 0.9432068676577956, 0.8790254596709599, -0.7849148227903471, -0.687614028610695, -0.5987189529344842, -0.5681557955592179, -0.5220084942283852]"
79,"[874, 416, 802, 222, 845, 954, 830, 925, 938, 875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, -1.8712069459279805]","[1, 1.047467378816732, 1.0704711601787047, 1.017858177562338, 0.9434746005271349, 0.8356333494566514, 0.6888701524488484, 0.5934916495050705, 0.5586459808444345, 0.5970190410072279, -0.7348875894858978]"
80,"[822, 45, 308, 96, 669, 891, 170, 755, 503, 463]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, -1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0353070150553612, 1.0414386634185655, 1.0248412308495225, 0.9344268131601181, -0.8548901483999134, -0.761142063784501, -0.6904222237619262, -0.6302235386676319, -0.6209651246105433, -0.7088981380321586]"
81,"[607, 789, 977, 394, 914, 511, 216, 410, 112, 347]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, -1.1335074116342554, -1.2068034589193053, -1.2848390522297903, -1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0441018479553899, -1.0689977474411627, -1.0485878175181382, -1.0219541822081546, -0.9644252787312616, -0.9152489319842664, -0.8266888931622144, -0.7577461964896782, -0.6812498446440706, -0.6719878589153688]"
82,"[505, 20, 924, 643, 150, 227, 754, 615, 712, 796]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0467390359239044, 1.050995870143824, 0.9998162483881433, 0.9378844504854916, 0.8177956411157621, 0.6982116324784932, 0.629861170812086, 0.6099977396771208, 0.6257892406677227, 0.7212391061640253]"
83,"[248, 249, 401, 722, 819, 870, 864, 273, 533, 871]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0422238284191128, 1.0604075445693817, 1.0240062213460561, 0.9568721239578717, 0.838896664430025, -0.7170385689021335, -0.6373140098022926, -0.5810776461533048, -0.6062054049245412, -0.682687092514574]"
84,"[367, 330, 437, 29, 388, 513, 458, 136, 229, 625]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0414222739648658, 1.039460551294808, 0.999347600622974, 0.9483548665641018, 0.7985352671688065, 0.6502684412223644, 0.5628707459736296, 0.5351390821188581, 0.5556308032419465, 0.6428167496537801]"
85,"[876, 615, 980, 624, 83, 871, 980, 691, 199, 298]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0528029251858515, 1.073839954087517, 1.0304380942528863, 0.9212693931343249, 0.8069610764517144, 0.6736276618386371, 0.5598490469713814, 0.528518164956053, 0.5372614664949092, 0.6076609442752061]"
86,"[577, 927, 772, 155, 274, 962, 343, 663, 654, 61]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, -1.4563745884595993, -1.550548212385511, -1.6508113901347432, -1.7575578908352232, -1.8712069459279805]","[1, 1.0469107077129898, 1.0651386841681578, 1.0027856904426038, 0.875842651862552, 0.732014107233917, -0.5689251085053565, -0.4169788822779054, -0.34461837960334096, -0.3739555356969886, -0.5125753411995105]"
87,"[361, 294, 112, 185, 518, 277, 578, 343, 115, 76]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0326826756031933, 1.0520618455411792, 0.9785057776977079, 0.9014268912004638, 0.7949731696492083, 0.665325880726518, 0.5534567829334586, 0.5207293435729533, 0.5327435383294298, 0.6357401308906302]"
88,"[251, 386, 435, 145, 275, 654, 639, 182, 889, 412]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0326786890019781, 1.0058913817273467, 0.9143092283933061, 0.8325882597711569, 0.7149482359000217, 0.6090747671945967, 0.5408096933399578, 0.5571146625968034, 0.5913586017728256, 0.7100660659990438]"
89,"[220, 260, 179, 763, 880, 686, 349, 56, 590, 17]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.046395489729388, 1.0607918873651132, 0.991744075006557, 0.9052072463675308, 0.7942075543960195, 0.6631832531281173, 0.5990185114592946, 0.5297598750666336, 0.5713393448590436, 0.724345497212302]"
90,"[832, 337, 179, 554, 461, 780, 75, 716, 583, 207]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0499207815585674, 1.0560974996165726, 0.9876060653685472, 0.8750850632614673, 0.6950121194304828, 0.579880992009287, 0.498393351391643, 0.5119138093213167, 0.5667011675804051, 0.6667641294358752]"
91,"[8, 237, 730, 133, 696, 372, 277, 941, 567, 784]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.043988424693216, 1.0587991259350498, 0.9950057322654067, 0.8997173245088846, 0.7538848990126327, 0.6047783085268514, 0.5399568508042115, 0.5712807004226118, 0.5873408137085144, 0.6857873169111522]"
92,"[456, 668, 435, 792, 529, 242, 316, 489, 939, 610]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0513139860960514, 1.0702288060313172, 1.010866813651491, 0.9378586498571376, 0.7943735630060055, 0.6485364396583372, 0.5659335687190732, 0.5225148027691666, 0.5285684510344145, 0.6038751356376542]"
93,"[52, 940, 658, 339, 295, 648, 447, 71, 633, 334]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.042122246616834, 1.02401053093891, 0.9496102557649042, 0.8488825855469094, 0.7550702018869297, 0.6090324745637027, 0.5404683565643374, 0.509032465857025, 0.5347027463086254, 0.5666724167154874]"
94,"[776, 618, 321, 665, 56, 790, 187, 964, 950, 705]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0290071544001802, 1.005878835360387, 0.9017229077880179, 0.8000777571539827, 0.6445391337878232, 0.5357295811406395, 0.47170666585160775, 0.4541194376117577, 0.5397125436042208, 0.6623605241674224]"
95,"[696, 52, 971, 258, 68, 61, 6, 537, 271, 815]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0286796845451742, 1.0125755693168188, 0.9772755357554466, 0.9068731096404696, 0.8341848082973256, 0.7207421515987015, 0.6273553715709591, 0.6139604446617761, 0.672088079772653, 0.7939801280479895]"
96,"[283, 876, 728, 213, 533, 886, 134, 576, 64, 598]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.04456629328731, 1.0670269649854744, 1.036510457057057, 0.9165244769277286, 0.8030057916662646, 0.6676156904323084, 0.5530526844917114, 0.5253775118973404, 0.5430326913821499, 0.6556898350775163]"
97,"[822, 56, 229, 740, 580, 316, 59, 379, 944, 897]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0353070150553612, 1.0199001117027109, 0.9706402833007072, 0.8642710117319548, 0.7283820967185364, 0.6148006020349847, 0.5323898519242181, 0.4589204403268037, 0.48682338887168497, 0.564184363526169]"
98,"[747, 732, 810, 603, 49, 445, 132, 969, 585, 374]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0447948466205719, 1.05521901822221, 0.9939630685749887, 0.835717033345684, 0.7027586995089854, 0.5722698628427192, 0.49592456746972385, 0.4717118539241157, 0.5542392583708559, 0.6926246728166445]"
99,"[918, 361, 776, 414, 548, 682, 403, 29, 859, 980]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0414197428316485, 1.020041766318005, 0.9191556168242861, 0.7889578873322333, 0.6101408059297411, 0.47850448078150914, 0.41056830121763666, 0.4242473895851812, 0.48271391391246127, 0.6136386415238563]"
100,"[324, 481, 261, 454, 770, 796, 488, 929, 188, 479]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0646630507509203, 1.1335074116342554, 1.2068034589193053, 1.2848390522297903, 1.3679206650708882, 1.4563745884595993, 1.550548212385511, 1.6508113901347432, 1.7575578908352232, 1.8712069459279805]","[1, 1.0442177284589003, 1.0466186219289328, 0.9849458996918248, 0.8597229166703814, 0.7210246969264569, 0.6101950541585327, 0.49014718529087914, 0.526219768856493, 0.6146562310242881, 0.8150869158654539]"
