run,indices,signs,weights,results
595,"[5172, 7219, 2573, 4665, 6643, 9804, 5430, 9875, 7492, 5546]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0331646182569927, 1.064123418846043, 1.0961198979226636, 1.1022632565985788, 1.1090931175832173, 1.1162318175599442, 1.1045452722856917, 1.0883756205888213, 1.0377651762061202, 1.0156377005163306]"
596,"[1730, 723, 1151, 3292, 4770, 8101, 976, 7733, 4319, 4307]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.034573831582794, 1.062885802361061, 1.095693628802327, 1.1211838514038013, 1.1372886830987559, 1.1423639210336294, 1.1353800610264835, 1.1325482005438254, 1.1145239512558105, 1.113139367162373]"
597,"[4089, 2787, 9975, 4122, 5605, 6461, 749, 5173, 6575, 3223]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0340585205335446, 1.0657665203199005, 1.0846812088082731, 1.093849360354843, 1.1107641223575115, 1.1145164955023792, 1.103216461591787, 1.0976304308693117, 1.0622677498985924, 1.0210701030944984]"
598,"[3068, 3129, 7776, 9413, 5981, 5066, 4418, 2091, 380, 2527]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0335102987971725, 1.0603173366308343, 1.076535301187175, 1.0943978052105525, 1.0814168320129647, 1.0781268999368856, -1.0668634727332698, -1.0368241673155703, -1.0234696311788378, -0.9864345096230881]"
599,"[9408, 5277, 5092, 2227, 2538, 304, 8106, 5551, 3982, 3446]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0321935178581854, 1.0591018800516123, 1.0822520527152693, 1.094721748262144, 1.0930535123548504, 1.0824564721971113, 1.0666408874587125, 1.041512394983206, 1.0266328081145883, 1.0003530699632752]"
600,"[5742, 720, 3552, 8444, 9632, 3629, 1664, 2383, 4116, 3125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0339511297003423, 1.0631814790735274, 1.0911316272569533, 1.1105769080377845, 1.118280290989088, 1.1127806380322711, 1.1162977009594426, 1.0899963596970403, 1.0659876595010593, 1.0269905975554958]"
601,"[275, 9718, 1008, 435, 9295, 179, 5096, 9409, 4909, 9763]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0331206514692013, 1.0653934582025435, 1.0914009591387919, 1.1192857504865685, 1.1132141349958027, 1.0978330277197033, 1.0942666880647072, 1.0556293246565105, 0.983980212495408, 0.9292352575238649]"
602,"[1812, 646, 6056, 9467, 8235, 1728, 6019, 8805, 6598, 6875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0349118028855129, 1.0643536591529559, 1.0818214985472503, 1.086493216713974, 1.0914048849708546, 1.079984067103467, 1.0409925092129289, 1.001792823520939, 0.9510414866276399, 0.9227526848610189]"
603,"[2188, 2173, 4452, 9622, 7322, 9867, 9690, 8564, 3817, 9023]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.033791055827757, 1.0634703547951538, 1.0890815750188962, 1.1010701388758, 1.1161657673958145, 1.1308457700318022, 1.1070396449851223, 1.1066528236668847, 1.0659915555886834, 1.0422747729448274]"
604,"[7767, 6905, 7410, 7717, 1874, 8990, 2186, 9308, 7834, 8931]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0307164949291157, 1.0576973619809527, 1.079659247479132, 1.08467875812132, 1.078731672716293, 1.0714587120015735, 1.084170540570768, 1.0231517014359026, 0.9902532042179395, 0.9461362556677354]"
605,"[9039, 1104, 5332, 1311, 3966, 7736, 780, 9893, 5714, 1438]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0336654797387697, 1.0656471732602768, 1.0903971033770146, 1.1210645555083654, 1.1332059859592112, 1.1531131426866248, 1.1551140698046345, 1.1513222480955514, 1.1456302121227953, 1.119132148601243]"
606,"[1338, 8418, 7414, 2021, 9771, 7834, 7052, 7823, 6508, 7072]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0331876716423132, 1.0589427484782536, 1.0825833002119283, 1.095194058138926, 1.0803993033100798, 1.075197302038093, 1.0732018142101905, 1.0617037396025573, 1.044142738002563, 0.9711325848661685]"
607,"[943, 578, 8650, 7619, 7483, 1316, 867, 9227, 773, 1699]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0318214548555549, 1.0624406071281673, 1.0902951298558519, 1.1095606391510862, 1.1164268241182913, 1.1154085237492675, 1.1091490165278495, 1.1017246146968902, 1.0649100389147308, 1.0283232845275982]"
608,"[1078, 4574, 5640, 5036, 4647, 1893, 3085, 8513, 4116, 2680]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, -1.1131090701986535, -1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0328980727491655, 1.060583463334813, -1.086476984974237, -1.1076273429898889, -1.1283306555994077, -1.1329269496451029, -1.123699701338631, -1.1056809148704905, -1.0798731742383978, -1.0668030786321887]"
609,"[8607, 5348, 5039, 9537, 9129, 117, 6595, 5424, 507, 4708]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0324261962453105, 1.062939722585665, 1.0799580248841865, 1.101762838413648, 1.0993296119021072, 1.1170688770027355, 1.111062426824731, 1.0999947429284422, 1.0682939735466144, 1.0382029297436453]"
610,"[6184, 2961, 2952, 3176, 7967, 6197, 4317, 3403, 4600, 350]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032862843165757, 1.0572926487050232, 1.081529415476682, 1.0906159352370641, 1.0794368617103454, 1.0530767972575255, 1.0230931949638156, 0.9776644302473573, 0.9537099194242739, 0.9101980324240678]"
611,"[4238, 5252, 994, 2708, 1342, 8194, 6971, 6718, 9579, 5139]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0347272676207442, 1.0715206296473723, 1.0922276472819035, 1.0933612283411411, 1.085943688311186, 1.0584656677768272, 1.029388652321711, 0.9681941826039211, 0.9506011005183224, 0.8986029904118419]"
612,"[7671, 3693, 4316, 2964, 593, 3895, 9017, 7976, 5056, 7985]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0333667723835258, 1.0573550569541106, 1.0832938331148982, 1.1072509341946861, 1.119510967870828, 1.133947045372493, 1.13899914042433, 1.136469096105659, 1.1307956933679368, 1.0838854862911436]"
613,"[5373, 3501, 3644, 4088, 5593, 9220, 6779, 7130, 6126, 4580]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.024497816485242, 1.04992780451768, 1.0725379030482107, 1.0777534429921078, 1.088411605157033, 1.0888069731380008, 1.077305888891441, 1.0705305143492747, 1.0228371559731975, 0.9719552549657386]"
614,"[4262, 7426, 3363, 2807, 9624, 3952, 3491, 5113, 1862, 6239]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032383212607417, 1.050368040689221, 1.0636349057083192, 1.0591880618021328, 1.0130331125206364, 0.9991622458104535, 0.9605302067263753, 0.9375581027437274, 0.9055225947378798, 0.8597621333692848]"
615,"[5952, 1641, 3177, 2196, 4779, 7784, 8419, 1460, 6850, 9590]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.031490819474721, 1.0487147863778883, 1.073263764058799, 1.084618527549385, 1.0827975803624152, 1.076496142657797, 1.0702731006200412, 1.0335521044268479, 1.0334323893663102, 1.0127117745811012]"
616,"[7625, 6198, 9, 5442, 3293, 4670, 9566, 9755, 9515, 9744]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0335138576065055, 1.06499452128291, 1.0881210160669423, 1.1090528389448289, 1.1236089287465894, 1.1049624889299932, 1.1037455331929522, 1.100493176938543, 1.0595966687163685, 1.040599590482462]"
617,"[1647, 2202, 3285, 240, 3646, 3886, 7061, 4224, 781, 7191]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0311475569695567, 1.0573353010420148, 1.0792291522154993, 1.0968706005451905, 1.089868325658119, 1.0716773305928666, -1.0643978778092116, -1.0546972638699932, -1.0308000941140483, -0.9999768276073019]"
618,"[5811, 6537, 1535, 2471, 9435, 7168, 5226, 2636, 1889, 8993]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.033440531674855, 1.054976324653569, 1.0566079534237356, 1.0600530520652398, 1.0693402928626448, 1.0450611025987429, 1.0461432985647334, 1.0331610443445076, 0.9859999392279433, 0.9556975876131185]"
619,"[4941, 6945, 2445, 3987, 2871, 3446, 7529, 6658, 6999, 4039]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.033205236162429, 1.0607008139371719, 1.0763671054816275, 1.0899595888905869, 1.0650547179625507, 1.062701859183754, 1.0257489050572335, 1.023410758616921, 0.9967565167841164, 0.9694999481395067]"
620,"[2734, 4611, 368, 2573, 5703, 8272, 5610, 6874, 5976, 2413]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.031621972522468, 1.0576734620480448, 1.0791242961486505, 1.1051062444437072, 1.1083423391395937, 1.1009595267534626, 1.0613827802410476, 1.0181907924956854, 0.9711092800583636, 0.9487557116876676]"
621,"[968, 3427, 3858, 4585, 2390, 6429, 2533, 6572, 7695, 6988]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.03281166058371, 1.063076334210918, 1.0893210719958646, 1.1087145651803658, 1.136073278010894, 1.1518025480461815, 1.1470609997404986, 1.1339975631058778, 1.1276757107387536, 1.1207076086136685]"
622,"[764, 1157, 8673, 9103, 3795, 283, 7273, 82, 5416, 3490]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0311531764579578, 1.0602083208953006, 1.0860003691818312, 1.0948326528847332, 1.1096769242814781, 1.1066319596309742, 1.1270402710944232, 1.1232732246531127, 1.0861316540889152, 1.056413564093988]"
623,"[122, 3065, 6166, 5081, 953, 276, 4831, 2406, 3996, 3818]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0283678458947045, 1.0486688053947726, 1.0430209054505697, 1.0395995881184708, 1.0378369744962739, 1.042771108849217, 1.0171591535730375, 1.0248097376159662, 1.0014910210586427, 0.9587342867946502]"
624,"[5927, 9543, 4166, 5649, 2442, 1302, 3267, 3709, 2351, 2199]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0337875313384253, 1.0635516090941453, 1.0911954045703303, 1.1173915421266631, 1.129593341392984, 1.1458376243159538, 1.1522366423242258, 1.1420247165754775, 1.1446350686658686, 1.1483987666925042]"
625,"[195, 8726, 6333, 4809, 9547, 5377, 7684, 2893, 3006, 207]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0342286705202255, 1.0577187629317468, 1.0650528223340068, 1.0874415266029411, 1.0898281817102087, 1.0688264311252873, 1.0509287415634916, 1.0178020854537775, 0.9631893043074498, 0.8838603862551664]"
626,"[8225, 3941, 1660, 446, 3764, 9921, 3374, 8909, 4157, 1146]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0324308558217743, 1.0610683787681199, 1.0756938892260781, 1.0866360576775491, 1.1062970016273819, 1.1217155505393004, 1.10415595743991, 1.098447702424674, 1.0807748718817227, 1.0462717023964954]"
627,"[2825, 9571, 1428, 7993, 9287, 7254, 4532, 6996, 6920, 6143]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0334581608133928, 1.0575513775119225, 1.0815113979289352, 1.106618097535532, 1.0987732308847815, 1.1023975498187046, 1.0873546103060892, 1.0820667337327625, 1.0450685695926818, 1.0181153775067886]"
628,"[1049, 6655, 1300, 7216, 6470, 4088, 2066, 2815, 6286, 1034]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0356935411575867, 1.065728222318295, 1.0930608561255248, 1.1136061605728722, 1.1292794813719853, 1.1300110187587402, 1.1110779697366275, 1.1033657315059118, 1.0605471466775258, 1.0285051932150449]"
629,"[3860, 2846, 6910, 4581, 7237, 3799, 476, 5949, 8177, 1458]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0300382227258356, 1.0534609857993993, 1.0770555540412972, 1.0771820541574113, 1.0907058563653853, 1.0920103005757449, 1.0904700590017569, 1.0748149275910974, 1.0294617018381669, 1.0023566576574565]"
630,"[3833, 5586, 2852, 4992, 2493, 4139, 3685, 263, 7010, 4913]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0272158104097544, 1.054447222744264, 1.078537424646649, 1.090579996194854, 1.0962007490157666, 1.0914256176294534, 1.0645602299883654, 1.0468512711491813, 1.014119329542135, 0.9929053655904]"
631,"[3824, 6338, 9065, 2993, 9390, 1998, 9926, 8102, 9695, 4247]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0330923316744514, 1.061604014198604, 1.077437906893075, 1.0854335139097184, 1.1062106393003417, 1.10693041749645, 1.0936088993192823, 1.1005444163061564, 1.1040258364722837, 1.0724247699939997]"
632,"[305, 6621, 4470, 1967, 6317, 9817, 9657, 7750, 4974, 9197]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0335455687791495, 1.066964036980819, 1.0989021059755393, 1.1200476520160578, 1.1299523113712484, 1.146610369676502, 1.1422672824543056, 1.1317033055822305, 1.0645133820896486, 1.0412100415065477]"
633,"[1438, 1291, 7718, 5693, 2171, 9326, 5583, 2860, 2331, 6312]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0337438963193057, 1.0588140775263828, 1.0825392929848188, 1.0751119904492656, 1.0586013410376294, 1.0316818437635868, -1.0232939085370931, -0.9820017218863087, -0.9117114506692571, -0.8879983116967831]"
634,"[4268, 6081, 5951, 8134, 4479, 4142, 1001, 5847, 4747, 8407]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0353239226842603, 1.0644024189558676, 1.0798407993589487, 1.0974980722357295, 1.09500228075199, 1.0846289295056928, 1.0717841987117127, 1.0509562038098548, 1.0566638078717423, 1.0437690996351376]"
635,"[4981, 299, 7560, 3387, 594, 2643, 617, 9270, 1206, 7017]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, -1.1131090701986535, -1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0343727687582367, 1.065845140063099, -1.0916175180855605, -1.1067407421260316, -1.1187633645080408, -1.1206567872859914, -1.1272432404926345, -1.1152211461764931, -1.07928386860123, -1.0461736035697142]"
636,"[6431, 5098, 6163, 6659, 1121, 2963, 6330, 4609, 2677, 5464]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032815350104121, 1.0634806101889378, 1.0904551324176874, 1.1053169587557987, 1.1349092558812799, 1.133353881732407, 1.1424010316050535, 1.1345681955147953, 1.0659629611325179, 1.018292565303463]"
637,"[4894, 9229, 2525, 310, 2484, 5098, 1536, 7684, 7056, 9771]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0345690863541823, 1.064325481555831, 1.0855362523438883, 1.106339756369775, 1.1155459883801147, 1.1235206660433197, 1.1048770976219342, 1.083062886340761, 1.063084603192929, 0.9825836915701808]"
638,"[2455, 1846, 633, 3667, 7103, 7667, 2193, 6262, 3426, 6220]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0318171187476672, 1.0438183815293711, 1.0566565030662871, 1.0663130446899232, 1.0780231719764477, 1.068239321870358, 1.0743368073585318, 1.0520385264433598, 1.0353412357391993, 0.9636125498563183]"
639,"[7132, 4268, 1702, 1881, 7213, 7900, 2254, 2541, 5879, 4290]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0314553985605641, 1.0632008416496117, 1.0894303159509549, 1.1085599399427977, 1.106250530480707, 1.1004117380135383, 1.0923809386098466, 1.1059368971236871, 1.058793647915726, 1.0351692935042525]"
640,"[7069, 4175, 6288, 6920, 7937, 2068, 2636, 8832, 8279, 7302]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0320835572342821, 1.0590749389513825, 1.0800861654458649, 1.097026164591947, 1.1136619149960612, 1.1050281894140432, 1.1032015515420912, 1.0698124694205362, 1.0476411463044955, 1.039719837031371]"
641,"[1155, 7389, 3771, 2679, 6602, 2742, 8566, 9798, 4217, 7222]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0330099897017313, 1.06363855193256, 1.0785881113292177, 1.0760700908548164, 1.0836207754744827, 1.0685977517454532, 1.0550686016988629, 1.005032165792487, 0.9437469149498295, 0.8761380975012071]"
642,"[4297, 2441, 2833, 5599, 4336, 5043, 1965, 6737, 6837, 4452]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0314342996642982, 1.063022060154254, 1.0823333254659744, 1.098091659864512, 1.0930407328328569, 1.0947661121517986, 1.101591486531109, 1.0602555444536577, 1.0223781847236924, 0.9871355724161996]"
643,"[6966, 3790, 1698, 9700, 902, 2567, 9347, 7229, 152, 6823]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.034296889436831, 1.06409961250197, 1.0875057431500719, 1.0987813023530968, 1.1095351992424278, 1.1169047161992098, 1.1234248730754919, 1.1279207075432793, 1.101414278773551, 1.051917515356415]"
644,"[3730, 5291, 7580, 1254, 1842, 3956, 3969, 1355, 6158, 9920]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.033824273694956, 1.0619154910503266, 1.07772662996227, 1.0763837818839446, -1.0578818426711367, -1.0702327286097841, -1.065016678560279, -1.0408113656454765, -1.0295571731343303, -1.0137939148197275]"
