run,indices,signs,weights,results
512,"[2192, 1273, 8726, 8493, 849, 5591, 4490, 9760, 4468, 6995]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0988206456866145, 1.2080861824699975, -1.3311512261422795, -1.4399615496906872, -1.5838504287022936, -1.713110975131345, -1.8544862050025148, -1.9652734443674185, -2.140614186564707, -2.189543610499104]"
513,"[6144, 6269, 5021, 1789, 2819, 4083, 9938, 6293, 2101, 4239]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0941861496389496, 1.1965104680738228, 1.2956000310330666, 1.3997023700331155, 1.500281556821611, 1.4607085857418116, 1.5052321336525547, 1.6145966533021272, -1.4585639736337455, -1.5125293749552267]"
514,"[4950, 7472, 6526, 2349, 2389, 9106, 8404, 1505, 7221, 2068]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1001558498930666, 1.2023624028189928, 1.3189465487245526, 1.4409036547004255, 1.5640325687979169, -1.6407378653546836, -1.7805330530076768, -1.8695169959556053, -1.9436309210469827, -1.9549412818724763]"
515,"[5459, 8386, 470, 9437, 5680, 5576, 790, 7939, 891, 198]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021420093637304, 1.214506071399972, 1.2822247595655727, 1.409043745679402, 1.525753382748857, 1.648050035855587, 1.7916703779709935, 1.7481672038687341, 1.656478726419499, 1.666884186968156]"
516,"[7070, 9255, 4666, 4681, 9391, 7065, 854, 4686, 1082, 9830]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.099386398506762, 1.1982557105487692, 1.254904121405125, 1.37842328994868, 1.4942772040445458, 1.6065376295806155, 1.6804208266436595, 1.6984313896955001, 1.6811946066217855, 1.6778801819189415]"
517,"[9598, 1232, 4392, 6278, 1801, 8727, 2507, 9620, 4354, 4099]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, -1.1014818213696325, -1.213997348204086, -1.3258822633464062, -1.4410411846006623, -1.5630578180620698, -1.691266223545289, -1.8310337248322488, -1.8489484378338417, -1.9998076518358685, -2.0354555358670523]"
518,"[8190, 5934, 9145, 5283, 7352, 9185, 447, 3780, 7715, 6754]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021213105330354, 1.2124534341844206, 1.339405562411753, 1.4758695323008701, 1.596280352755726, 1.726653543594111, 1.810465067255591, 1.9067269999119256, 1.9763472039857324, 2.127617737135797]"
519,"[1172, 1844, 9998, 1843, 6589, 2202, 3163, 9268, 4343, 3029]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0994948599248857, 1.2067368190354522, 1.3102541827434648, 1.4482158489553087, 1.5248298882327362, 1.6541214323254332, 1.7623614519999955, 1.9084442435192726, 1.8479432402554967, 1.8871884338006006]"
520,"[9523, 8935, 8743, 4818, 489, 2310, 2599, 8809, 7778, 8761]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1015066468315424, 1.2119759184239773, 1.3244531389545158, 1.4552393914982182, 1.5679963987706202, 1.708949601624862, 1.8016383897941641, 1.9029578343537876, 2.0503955804632437, 2.129975641777658]"
521,"[1856, 6329, 4920, 7208, 7480, 1010, 2617, 8498, 4548, 1589]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1028029993319979, -1.2176490490878273, -1.3316469206264165, -1.4732033351601084, -1.612982667778173, -1.728894034128166, -1.8508360528038341, -2.0325986885647946, -2.1752260788782136, -2.301386923432734]"
522,"[4862, 9739, 5200, 5310, 6642, 2815, 4576, 7069, 8131, 486]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.102127590062815, 1.2065668534646514, 1.3147656861942176, 1.3920241937292903, 1.494375718939204, 1.567217461371613, 1.697994127270501, 1.7562270865151715, 1.7878482980955086, 1.9543502171455365]"
523,"[6950, 5313, 1862, 992, 8353, 9662, 6101, 6601, 1185, 9863]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1027776361188941, 1.2138317111191077, 1.3109133587968045, 1.416810850792119, 1.5367377789484347, 1.6162773364208933, 1.6650681501871174, 1.7042570798074794, 1.696003410126525, 1.7369038931326124]"
524,"[9636, 4616, 653, 731, 7395, 7659, 8314, 7493, 9404, 9887]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1001510448058203, 1.2043509625985722, 1.32603046616241, 1.429421673251279, 1.5012441906319702, -1.6301243269439152, -1.7121686736624575, -1.668511424583996, -1.7931353597096493, -1.855639318216654]"
525,"[9082, 7417, 5995, 8743, 2386, 9155, 3290, 3965, 5628, 2418]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1040310498080947, 1.2141856242696516, 1.3212264317718476, 1.4372092512770023, 1.5727270484838507, 1.7072516002062144, 1.845107034115497, 1.9513979954146972, 2.0904568782816777, 2.1661754421961]"
526,"[156, 1021, 8598, 8749, 9826, 8815, 5797, 3972, 1161, 6375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0988283042833151, 1.192208674463494, 1.2710040647702274, 1.3683880364737397, 1.4865676413955378, 1.5486970216626583, 1.6066795082688976, 1.6433406856950339, 1.7419458922715758, 1.7282296582619412]"
527,"[4891, 3178, 4132, 4764, 3914, 5808, 8659, 5982, 4951, 49]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0915819179822641, 1.1921872035102117, 1.3186753334820966, 1.4606004335374463, 1.610434286991144, 1.755491266033735, 1.8511209679995746, 1.951232642905059, 2.057535169221589, 2.152695034626917]"
528,"[6372, 5768, 1092, 3246, 8887, 7270, 3112, 765, 9622, 8418]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014414090958349, 1.2078580906665597, 1.318214930094339, 1.447314331181162, 1.5512146442438466, 1.7020084556475676, 1.8276741531950689, 1.8834772280339007, 2.006271209181979, 2.04547576736814]"
529,"[7262, 3563, 1792, 8225, 5697, 9650, 1036, 5939, 3580, 6946]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.087610539183661, 1.1426425382159615, 1.199799293242698, 1.20477881673066, 1.3121235268923312, 1.4204898088256805, 1.554786496583152, 1.614564788776142, 1.6855281352508593, -1.6701859797494019]"
530,"[4592, 3235, 9535, 8842, 1747, 7451, 6621, 8745, 4388, 6968]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1028045945963239, 1.216107747259164, 1.3402730780299195, 1.4651347328309523, 1.5508246451655674, 1.6467487575054727, 1.837654192590961, 2.0005726642677657, 2.1094251332106064, 2.2530806447810865]"
531,"[3455, 9939, 9590, 8412, 4004, 7572, 1403, 1988, 1832, 3101]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0791658081503401, 1.146825663510733, 1.1938012794695072, 1.2706127688973337, 1.3944035109945492, 1.511061486509845, 1.635589675036001, 1.736764861057145, 1.69171645183566, 1.6592652469736524]"
532,"[4063, 3935, 8803, 5448, 2452, 7103, 4187, 5553, 8389, 8787]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0921575914931847, 1.1863716492182323, 1.2695976386225472, 1.3729981181157136, 1.4960503926895241, 1.5936746931456007, 1.6669533287437917, 1.7426557161893153, 1.8131524429362498, 1.8409731615286848]"
533,"[8859, 9805, 1624, 7383, 810, 7338, 524, 5725, 228, 1834]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0981768831671486, 1.201035727227938, 1.3053234788089314, -1.4255993329562162, -1.569831633454687, -1.7066913710611125, -1.8974726132385138, -2.0152705227481684, -2.1531502202622477, -2.279378403855183]"
534,"[4734, 2467, 7468, 9986, 5941, 5747, 3467, 5648, 5162, 385]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.096200725763351, 1.2030067113334524, 1.3089104088024492, 1.4034435369348275, 1.514569280493052, 1.5926549134925871, 1.68349770517209, 1.8109317048740576, 1.8861896790638806, 1.900851543425958]"
535,"[2547, 2655, 6024, 3250, 8230, 9870, 5764, 7400, 8399, 6759]","[1, 1, 1, 1, 1, 1, 1, -1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, -2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 0.011272010176824186, 0.01242634971341241, 0.005025938174282, 0.017504916432348593, 0.04445749345305435, 0.08078870542890544, 0.1752917728859238, -0.3829157195782077, 0.48219197875779357, 0.5636789270582642]"
536,"[3366, 4771, 8430, 2091, 4955, 9488, 6408, 8467, 734, 8283]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1054661554426553, 1.2033812222689984, 1.3264037798398032, 1.4590421760746886, 1.5504250453277182, 1.6363057934939207, 1.7766500349527659, 1.9144746593244428, 2.018594666290371, 2.207766631200899]"
537,"[383, 6202, 6259, 3373, 5033, 2703, 7983, 8031, 2532, 7175]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021436104163425, 1.2196227805431978, 1.339024012829668, 1.442250174871016, 1.5465874042418466, 1.6770485773398003, 1.7769592872841389, 1.8409162286593004, 1.9473412040231957, 1.9722144306272194]"
538,"[6589, 8426, 9320, 7785, 9222, 3378, 499, 1695, 1154, 9163]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0890126962632056, 1.1846733143872479, 1.2933067312172302, 1.4312702755359548, 1.5603739023710588, 1.550201388349999, 1.6434878263585988, -1.7543281087142222, -1.910188484525036, -1.982418378667815]"
539,"[2268, 5488, 3431, 9121, 7231, 3391, 7227, 5546, 7156, 6042]","[1, -1, 1, 1, 1, -1, 1, 1, 1, -1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.0988407345798896, -1.2125200855441467, -1.3366788382553314, -1.447347678764198, -1.5774818587194168, 1.7289363798152977, 1.9419026187060275, 2.1750011322187963, 2.4126864991766737, -2.672969783757415]"
540,"[7568, 9612, 3402, 25, 4496, 9195, 7085, 9731, 1078, 9934]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1001558498931596, 1.2118662872402317, 1.3157602948749272, 1.4437377165361183, 1.558265194098875, 1.6603057164582848, 1.778191849966697, 1.8754489770748042, 1.8514501689633192, 1.9065556928328553]"
541,"[9176, 3003, 3607, 6597, 8004, 2150, 9724, 1519, 417, 5432]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0995123503279574, 1.1898982455686715, 1.3094520540672974, 1.4457587633818294, -1.5335896870239778, -1.6559309092064927, -1.7511700320599202, -1.7893768694051522, -1.868076506121729, -1.797259696317348]"
542,"[3600, 6504, 5295, 5153, 9208, 299, 8504, 2650, 7183, 6886]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1041194982734588, 1.2080178192657491, 1.2858644198569182, 1.3933035256630535, 1.5315875730712474, 1.6369573928761192, 1.6367715260736135, 1.595243979960034, 1.7254415380708314, 1.8332725941213575]"
543,"[340, 6019, 7987, 9767, 4559, 4085, 1044, 7563, 6894, 2706]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, -1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, 2.725552231681011]","[1, -1.0961970709910407, -1.192259122052963, -1.2162543893329907, -1.2927271573662593, -1.3729264173169422, -1.3727411890161476, -1.4357112738983244, -1.50269837376012, -1.666727131118193, 1.666242896703061]"
544,"[5403, 9363, 2416, 6712, 5415, 7459, 5883, 3982, 4086, 4427]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1041258054211236, 1.217559591116959, 1.3365990799805503, 1.4435840619379867, 1.4912533736265032, 1.5828039581393318, 1.6446358470643612, 1.7257710020132762, 1.8588208477154737, 1.9358690720897733]"
545,"[7622, 9842, 9201, 3108, 2096, 3912, 8383, 3540, 8292, 9642]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.100176592290102, 1.2135098901978882, 1.3299032388600096, 1.447256513899733, 1.5215956094762773, 1.6428184488150364, 1.642192651336507, 1.8072849815839063, 1.8741325590951345, 2.016586618963269]"
546,"[6415, 8112, 5055, 4069, 7083, 6091, 9066, 2486, 3309, 8921]","[1, 1, 1, 1, 1, 1, -1, -1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021530820772742, 1.1674170525405725, 1.2658111290229495, 1.38884820400658, 1.4137317456472887, 1.5625208186532948, -1.6084589288346267, 1.7423076701184441, 1.5663178139271101, 1.6012777713210857]"
547,"[7166, 8974, 2403, 2284, 3692, 4176, 1800, 1168, 1678, 2519]","[1, -1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1020904556877014, -1.2140285308328604, -1.317408131743537, -1.4373782618291058, -1.4719393035078079, -1.5166980373470218, -1.6477063158772216, -1.738852280191885, 1.7970637581752706, 1.8363856067395432]"
548,"[3268, 5701, 1154, 9304, 5855, 8294, 6050, 1429, 4163, 6381]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1021483789623328, 1.207579299462991, 1.3347581211786814, 1.4536090781664806, 1.5952375172210405, -0.0884340109915451, -0.13221285071663472, -0.2135046932372223, -0.3873690656514317, -0.5438185332526585]"
549,"[3423, 5235, 499, 4904, 1106, 9890, 7181, 8541, 6820, 3282]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1014802222447873, 1.2037493678559155, 1.312062964756129, 1.4239425935081773, -1.5466768853490704, -1.6257537054381737, -1.7100767502307253, -1.8579844317013539, -1.9936214015886653, -2.1655623471151286]"
550,"[6637, 6466, 8249, 5437, 3280, 3324, 7586, 2180, 2640, 9971]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0863971575035907, 1.1930652670289688, 1.2516089289758585, 1.3609190415044576, 1.4556667209671559, 1.5171945208132414, 1.5816311873025408, 1.693315937548823, 1.787587114621892, 1.9667521972196338]"
551,"[3960, 7710, 6838, 5047, 1853, 1897, 3286, 4463, 3519, 3881]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0935355467539287, 1.1972737670515547, 1.2966440182510806, 1.3790056051132344, 1.4910739146978103, 1.589736384783091, 1.6884933878288346, 1.7961401237412962, 1.815364103711075, 1.9024937238263595]"
552,"[2826, 341, 7022, 142, 4275, 4903, 4573, 5942, 8220, 2700]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.080384248906021, 1.184853418925055, 1.285985619514962, 1.368853370429847, 1.4853285950238673, 1.6074751879211333, 1.6043648362278253, 1.7495253088525216, 1.8811896334801523, 1.9717930371838575]"
553,"[6328, 8614, 8567, 8387, 4538, 1082, 8206, 335, 8527, 8862]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.101484956176948, 1.2087842054286042, 1.331233163858341, 1.4448128820047594, 1.5704513027307214, 1.5960624445729399, 1.6528226706624507, 1.814475002902661, -1.9229661829896383, -1.9880734391560517]"
554,"[7324, 4176, 876, 1613, 248, 4755, 3520, 6658, 6040, 503]","[1, 1, 1, 1, 1, -1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.102806199507737, 1.1957605869634704, 1.2956084664754894, 1.3859893894213633, 1.5079438633922797, -1.6530441508788474, -1.736546118254696, -1.7958741782674859, 1.7294826004686659, 1.6610499736003197]"
555,"[173, 1483, 3900, 3142, 9482, 5330, 1925, 1427, 6954, 7381]","[1, 1, 1, 1, -1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1041384869858677, 1.1927600372123919, 1.2907975288074387, 1.4078059051047813, -1.4574742271623335, -1.6073643887550482, -1.691176949804597, -1.7239454732855166, -1.777848409823555, -1.8538107632588166]"
556,"[4568, 8749, 5780, 9885, 7632, 7304, 6224, 7364, 5810, 2298]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.093565905064483, 1.1955987902831602, 1.3161550460833655, 1.4337385129116356, 1.4741248103718423, 1.536698268337445, 1.6537608685515235, 1.7469271713223575, 1.8324358300666324, 1.9483984767711011]"
557,"[8192, 4041, 4642, 1430, 4504, 747, 1382, 1565, 8386, 5650]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.0897810466837652, 1.200279328731151, 1.298770453109291, 1.3462896362744914, 1.435194146887381, 1.4776184723905559, 1.5671849147284749, 1.5688984807558883, 1.6552473771834395, -1.5887877240479336]"
558,"[7958, 8586, 5404, 1150, 7884, 636, 2500, 2, 129, 195]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0941879508948926, 1.1971438676078145, 1.3193970358457592, 1.4322934816683695, 1.5680093252326734, 1.6982915396713607, 1.7927510119290992, 1.8822509392716578, 1.9395127369672969, 1.904488594581326]"
559,"[5699, 1057, 6861, 675, 4794, 219, 8389, 3131, 7091, 5728]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0988250694679307, 1.1842274307779037, 1.2793374983676618, 1.3984878449507818, 1.5206404368959476, 1.6455657334771971, 1.7611889656892175, 1.8456145880511, 1.9036210782371354, 1.9949758964601356]"
560,"[118, 8466, 4820, 229, 5354, 6847, 104, 140, 2909, 5138]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0943300879032296, 1.1925166475604243, 1.2937518098250638, 1.3619247827117804, 1.3999019126880035, 1.5417932144095154, 1.5230402167670476, 1.5096981593958692, 1.37012421888538, 1.345351906725358]"
561,"[7244, 6164, 3981, 2236, 9885, 9719, 425, 3424, 1405, 3271]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021467875134225, 1.2030638813308876, 1.3108033521729872, 1.4359361490661966, 1.5491548088887277, 1.6888111540576562, 1.8117058889214972, 1.9116616234319217, 1.872958833685063, 2.0081282050312392]"
