run,indices,signs,weights,results
392,"[2042, 6034, 5167, 4490, 6606, 2799, 6764, 3756, 3282, 2144]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0759146346967312, 1.1476299412431512, 1.2276900516954399, 1.3210159286382641, 1.4054180407466608, 1.5066958246633095, 1.6073920021142278, 1.707330658063341, 1.7924124864892557, 1.8989333898115848]"
393,"[2230, 8135, 6616, 6137, 7026, 1921, 6743, 1207, 5850, 3518]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0797083795813325, 1.1647717291551831, 1.2537716865242914, 1.3442241708389082, 1.4295246178583163, 1.496613295692916, 1.5572979730237422, 1.589454017144362, 1.6258205422508263, 1.6996414617034008]"
394,"[5222, 1952, 7520, 4849, 4825, 1962, 7061, 6442, 5431, 7223]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0791168880642357, 1.1590783136079637, 1.247987308479589, 1.3389877724258048, 1.420335554609026, 1.502857504489915, 1.5470832391626173, 1.5553519913939873, 1.5866956336268614, 1.7090276606226642]"
395,"[6676, 4662, 7724, 2005, 8216, 4329, 1235, 3802, 6962, 7403]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0754346320077826, 1.1635496004221009, 1.2516408718854006, 1.3401969852196962, 1.4276638179631003, 1.5071289348186612, 1.5988472418292268, 1.6716511280821271, 1.7381052727228044, 1.7894735578090548]"
396,"[7439, 2745, 5141, 2886, 4068, 2273, 1526, 4764, 4831, 1623]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0775279672611213, 1.1595872531783276, 1.2402859390501633, 1.3261513064658879, 1.3858662272979267, 1.4706381798904464, 1.5340002433240751, 1.6030183888304312, 1.6874830623548496, 1.78948360517041]"
397,"[3748, 1950, 6121, 3597, 2094, 4853, 490, 1237, 1973, 5237]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.077972474879873, 1.1615344799399283, 1.2456539051283708, 1.3332778712743212, 1.4210516626382501, 1.508743913406774, 1.579278468582404, -1.6790666811414237, -1.7633701374968154, -1.8248201784251934]"
398,"[2835, 5086, 7106, 4903, 7389, 5130, 3934, 3129, 1230, 6036]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077009576431832, 1.1512450348169099, 1.2267834022003967, 1.3096238716487605, 1.3824519409527163, 1.4589215258603205, 1.5467426563707167, 1.6405008569724633, 1.749757205642239, 1.8595640476962154]"
399,"[3689, 5625, 245, 3856, 7520, 6190, 640, 4981, 5520, 1236]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, -2.200469068654355]","[1, 1.0794671129149707, 1.1643759628976111, 1.2527913866700315, 1.3479134261108603, 1.4442154590844893, 1.5377132199986554, 1.6274927874834944, 1.7111070715099224, 1.8027997537032594, -1.9097140890020001]"
400,"[1768, 4132, 762, 681, 2390, 4527, 3051, 420, 4271, 3232]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.0797720113627605, -1.158505206791798, -1.2482741451421537, -1.326679368829575, -1.4027582984457454, -1.4832889944840786, -1.5419780273490187, -1.6155766413538484, -1.7320926395708283, -1.8543191914708157]"
401,"[3818, 5157, 236, 43, 8115, 1431, 6175, 8069, 497, 6354]","[1, 1, 1, -1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.075844735637778, 1.1609171517064854, 1.2442077530099875, -1.331576274335016, -1.4222039518160727, -1.5011809105681881, -1.595113741269336, -1.652763995630147, 0.31171292787681576, 0.5000045680771501]"
402,"[4019, 2123, 850, 1825, 5415, 7737, 7636, 2081, 531, 6448]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078499296366216, 1.1621079015045754, 1.2497271182268694, 1.336862166397728, 1.4283435852136472, 1.494095547031293, 1.5778883183007752, 1.6307549665117276, 1.6756868124386388, 1.6890832494535892]"
403,"[2261, 3815, 7842, 423, 3417, 4914, 4280, 6428, 4897, 3615]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078634136544249, 1.1609446575710924, 1.2489225535201247, 1.3312036240055483, 1.4030869499593717, 1.4730808747672979, 1.5455741406017134, 1.6640413217665304, 1.7671951484530128, 1.8834061693628972]"
404,"[2455, 8193, 3107, 7016, 1923, 2841, 9, 7228, 5051, 3773]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079287795405434, 1.1619085346015394, 1.2474659824174694, 1.3233062744440487, 1.3906319376264284, 1.4493596782393627, 1.5155202134129204, 1.6253103599739291, 1.7580053213284061, 1.901685177807349]"
405,"[1503, 7598, 3311, 2465, 4308, 5630, 7888, 6356, 4058, 1353]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0784863611655622, 1.1614674033096506, 1.25292391220394, 1.3404286490423274, 1.4202943659601337, 1.5032937924676153, 1.5570606139198913, 1.6270071531598658, 1.7217707646517386, 1.8142432068657122]"
406,"[7651, 7868, 2424, 3970, 804, 1247, 6408, 4504, 464, 5628]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0759056031225382, 1.1609456575088937, 1.24848708917766, 1.3256670653763167, 1.4078941480270597, 1.4679619789209626, 1.5107597850944317, 1.5683909522339927, 1.6477947199237544, 1.7415886284874271]"
407,"[1404, 4857, 3862, 305, 2596, 7844, 2135, 2454, 1375, 2649]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078637204877165, 1.1552604171850316, 1.2407483821812582, 1.326179114444659, 1.3999117829665046, 1.4516732110547435, 1.5098905383913135, 1.5685274941205263, 1.6771193824979362, 1.7809656415020998]"
408,"[5171, 4257, 1188, 1461, 1418, 5182, 1909, 6976, 868, 4595]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0787658725673683, 1.1543078737622954, 1.2520419274162187, -1.3422565313458659, -1.4328249296192506, -1.5205451348184922, -1.5893017466445871, -1.6513159678703204, -1.746303390116298, -1.8067852198276284]"
409,"[8155, 8117, 3857, 5954, 2474, 2881, 5867, 7432, 5753, 4882]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0793513537489414, 1.1618459091036006, 1.2435467465067953, 1.3262045185498395, 1.4152769949004531, 1.5012447018715913, 1.6079682876277115, 1.7192999180554243, 1.799424437791046, 1.8616312487367186]"
410,"[1008, 7216, 3662, 354, 413, 414, 3483, 1687, 6085, 4297]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0774510360477907, 1.1602868653359968, 1.2451571586250778, 1.328193622242074, 1.3957538508564797, 1.4643478144609412, 1.5286726529903272, 1.603658417379839, 1.6180424257237722, 1.7227390798089781]"
411,"[7256, 3087, 2714, 6043, 6731, 4247, 4403, 2149, 6458, 4591]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0781403891543697, 1.1566620662116518, 1.2375245400789439, 1.3097495123693386, 1.3965692503337086, 1.4916136000392184, 1.553738218641459, 1.6015800836099952, 1.6647104261712549, 1.7789238118324322]"
412,"[4082, 5771, 5563, 4870, 434, 5759, 3151, 6937, 7908, 7496]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0781722188550285, 1.1558681762952192, 1.2392386074436943, 1.3284601324078813, 1.4101380972241233, 1.4786727361042205, 1.5652813099747902, 1.6352086439712974, 1.657072811622858, 1.7686543005685926]"
413,"[3180, 4118, 7659, 1034, 6175, 538, 329, 295, 5271, 4304]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0776365256717453, 1.1597989139787392, 1.2477257199557301, 1.331666780273117, 1.413773820394397, 1.4821595426533187, 1.5618717498885588, 1.6465687544618228, 1.757694249508067, 1.8418558450150118]"
414,"[1402, 927, 7371, 1166, 422, 6657, 501, 265, 529, 1233]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0787242106548154, 1.161242592334829, 1.2370304693993963, 1.3077480721361774, 1.3827127911127308, 1.4711489473083874, 1.5124255985892396, 1.55717723765121, 1.6251297376645977, 1.7206479952638436]"
415,"[4583, 702, 3230, 7242, 2695, 2257, 1581, 3242, 5972, 742]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0783511698268633, 1.1633186729538059, 1.2513515645819906, 1.3412266576764629, 1.428764357354346, 1.5071036133485975, 1.5562351748043706, -1.64240419609468, -1.714852756480656, -1.8129194471056223]"
416,"[3886, 7990, 5346, 392, 2116, 6351, 8170, 4448, 447, 3268]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.075146626003608, 1.150642043581829, 1.2309208316684583, 1.3154042314233165, 1.3995528615612391, 1.4701349774436228, 1.5372438809778375, 1.6361964954801982, 1.7354710887959177, 1.8685749361181792]"
417,"[6411, 5215, 4854, 3879, 1142, 899, 7746, 5945, 4150, 5160]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.078385945675403, 1.1602469624819476, 1.243840537999473, 1.320546719034722, 1.3884201223975594, -1.456514185234462, -1.5012730933829002, -1.415404665441721, -1.2866017444106181, -1.2302310171958288]"
418,"[1899, 3807, 3475, 5271, 5351, 6361, 759, 5984, 1300, 6260]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.074773541325311, 1.1584418665719696, -1.2314515105715758, -1.3220314976819934, -1.4052801984601138, -1.4936696976290234, -1.6122727472534069, -1.7475410613298157, -1.8966693814073954, -2.0289230932005635]"
419,"[1168, 1224, 2443, 1397, 5259, 6791, 8055, 4174, 5241, 4729]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0792721607287548, 1.1637761649690104, 1.2471757137519954, 1.3401918333626663, 1.4340106721685442, 1.5237661003845908, 1.613550201090782, 1.6998029785817501, 1.7465763289810687, 1.7619272745891148]"
420,"[7767, 3400, 971, 671, 1776, 4675, 4269, 7381, 4167, 857]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077294791209743, 1.1608779926737263, 1.2419116498988372, 1.3100566115988037, 1.394641264209572, 1.481366964115891, 1.563710601395621, 1.6638131808620311, 1.7444243486610516, 1.8762311086212]"
421,"[461, 1302, 1227, 4942, 6539, 418, 7262, 2413, 7940, 166]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0775518178070702, 1.1568430188514114, 1.2344830418595594, 1.3162486264642086, 1.3892456088010918, 1.4915527056924525, 1.601609725181319, 1.7093858894183744, 1.8392598536842846, 1.9517600926789551]"
422,"[7710, 329, 8008, 4180, 7095, 6439, 2050, 2636, 2850, 618]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0791176333635508, 1.1598905032405784, 1.2459457446564284, 1.336147354713969, 1.4211576681488025, 1.4888524222424118, 1.5587730854264152, -1.60878824794801, -1.6913930165472664, -1.817247975605999]"
423,"[5681, 7347, 4185, 1466, 8213, 2189, 8193, 1295, 7810, 7395]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0779497242852565, 1.155053919966121, 1.239272055015822, 1.335004553560052, 1.4189595996366111, 1.512893004139722, 1.6074725571256123, 1.7005753764063483, 1.810669563951247, 1.9377428076441345]"
424,"[5993, 1895, 4622, 852, 2568, 6436, 6885, 4297, 6455, 5533]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0798534831432853, 1.1623413340161945, 1.2451667670249675, 1.3219737271758623, 1.402137177995372, 1.4775769430944745, 1.5713026915550266, 1.7000684443778562, 1.806974958921509, 1.86604497819176]"
425,"[1183, 6871, 1433, 7171, 2781, 2913, 7416, 534, 2438, 7116]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0704251432007388, 1.1503004627929176, 1.2306334983982337, 1.3181109609057131, 1.400216304923884, 1.4854679261522237, 1.560614461871912, 1.619773426153167, 1.7227975471590056, 1.8609415068091735]"
426,"[4695, 3816, 5786, 5920, 1372, 8032, 421, 3120, 8211, 3031]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0772197536321928, 1.154327639698559, 1.2393765594119015, 1.3252431331693353, 1.409508182827507, 1.4906117945319066, 1.5771086625272541, 1.6476485107628172, 1.7413890035358226, 1.8187970907363447]"
427,"[3443, 6387, 1309, 7327, 4494, 7252, 5369, 4580, 2335, 4588]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079201524358711, 1.1638098561098396, 1.2475442545612672, 1.3317496521802468, 1.417841863109005, 1.4994933531116883, 1.5562987047582701, 1.6065477546518918, 1.6469692491597636, 1.691971712217058]"
428,"[5947, 2229, 8174, 371, 1174, 6589, 1769, 1216, 5573, 4939]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0776024936472535, 1.1562961231966595, -1.2383935640464534, -1.3138022647818548, -1.4018899141025425, -1.4687240183302959, -1.532412737547616, -1.6232515244960486, -1.6943431749305347, -1.787350612493141]"
429,"[5932, 1683, 909, 5042, 1466, 3030, 5309, 2104, 7313, 7659]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0778572597303424, 1.1597274214875433, 1.2482214718540732, 1.332858411743216, 1.4263065670529833, 1.5102677706467917, 1.5760355681189637, 1.6600232347515689, 1.7164088378708109, 1.824620281492765]"
430,"[4828, 245, 3833, 2724, 2469, 3625, 3298, 622, 5523, 48]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0790047877381481, 1.1628596590040292, -1.2480476125635915, -1.2767131779098133, -1.2045310852354303, -1.1095683489329218, -1.025814927103341, -0.9993004700197962, -1.0272174531660578, -1.0917929339317853]"
431,"[8070, 5664, 7305, 1224, 7984, 7849, 2806, 835, 7902, 2243]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0786868479504277, 1.1576529834994973, 1.2369237553378163, 1.3215568435483915, 1.4043555262376834, 1.4812213213466965, 1.56328961496219, 1.6442568621358384, 1.7089880008933833, 1.7865338394188197]"
432,"[6575, 4558, 25, 7883, 8103, 4247, 2229, 2197, 5048, 2067]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0762377360085738, 1.148809677948761, 1.2394470274769505, 1.3200797749052673, 1.4055370810920258, 1.4936411816261164, 1.5406933989055578, 1.606897563442217, 1.700586790156246, 1.8510102510201292]"
433,"[2636, 4711, 4948, 2200, 2891, 3184, 3917, 2470, 3049, 746]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.072768564307221, -1.1494055504149014, -1.236476164620975, -1.325020603560665, -1.4098976172269273, -1.492191762022866, -1.5703449876678504, -1.6636784991397437, -1.7323422449221917, -1.7797618500053127]"
434,"[1158, 4075, 3451, 8041, 4686, 4291, 7710, 6188, 3658, 6158]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.076152461751621, 1.153979249002872, 1.2344148013794498, 1.303024394154569, 1.3941626056387335, 1.4794465171094588, 1.566312329036559, 1.652363458237527, 1.7456401531078636, 1.832819851210031]"
435,"[3592, 3430, 5944, 3025, 7543, 7917, 1312, 6842, 4129, 3739]","[1, 1, 1, 1, 1, -1, 1, 1, 1, -1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, 2.200469068654355]","[1, 1.0784361001894986, 1.1620527970985344, 1.2451553912667324, 1.3216658611313419, 1.3999273556652796, -1.4750671571104967, -1.5557218153772039, -1.6561286521851737, -1.7598458260419725, 1.8699845787445972]"
436,"[7100, 5370, 4897, 236, 5499, 3808, 84, 253, 789, 2140]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0709934012047329, 1.157588910086124, 1.2460927386705039, 1.3314142018696764, 1.4263426642186559, 1.5159446574880098, 1.572679697778371, 1.58357605282963, 1.6214044360621251, 1.7158674690268854]"
437,"[3744, 6059, 3570, 3389, 860, 1976, 5561, 2473, 5876, 7646]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.075464170979775, 1.156443798815118, 1.241394286197221, 1.3287452534497615, 1.41723242748192, 1.5035053493080923, 1.5952595529311009, 1.691586893104472, 1.8198250291094031, 1.9149114878262938]"
438,"[7406, 4723, 636, 6056, 5991, 990, 4423, 4901, 4362, 3449]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0790720739363227, 1.1612715000862612, 1.246391960371583, 1.336200298007234, 1.4128254869054537, 1.4825013760019, 1.5470914670630884, 1.6247741417519004, 1.7051981910197194, 1.8135211082842049]"
439,"[211, 976, 4222, 2555, 4627, 3143, 6588, 6781, 4057, 3245]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, -1.076460750819811, -1.152519047485791, -1.2448117448306113, -1.3287288184610233, -1.4063823305447227, -1.4763944239609383, -1.5268583830301063, -1.5986337690349095, -1.660215923063666, -1.7675636209996566]"
440,"[7341, 5299, 5006, 3642, 7918, 4904, 7758, 1709, 1151, 1556]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0791913193530613, 1.1633403572546936, 1.2452921130596895, 1.318468889113555, 1.389603313478305, 1.4728834838445086, 1.5587481118002753, -1.654900113197831, -1.712984733876529, -1.7030484586376464]"
441,"[7488, 7826, 7177, 2352, 7891, 1112, 6033, 844, 7635, 4070]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0760549308463891, 1.1512252844916935, 1.2375058717876275, 1.3162683751656017, 1.3980751661995896, 1.4915409005076188, 1.5718120614176523, 1.6238591721159332, 1.6805437988978906, 1.709003805974161]"
